times,temperatures
7.125,5.48221777537427
7.166666666666667,5.77116620207291
7.208333333333333,7.277793908280595
7.25,9.122541803906433
7.291666666666667,9.802403266439264
7.333333333333333,11.862327209983626
7.375,12.41007165816946
7.416666666666667,12.671000256576594
7.458333333333333,13.311402347345387
7.5,12.662820586872337
7.541666666666667,12.887315804818744
7.583333333333333,12.307187964945095
7.625,11.346839342144014
7.666666666666667,12.238009575864737
7.708333333333333,10.39555120616546
7.75,9.020830973097757
7.791666666666667,7.867334504525759
7.833333333333333,6.942815110195487
7.875,6.6088737367214065
7.916666666666667,5.495564885293733
7.958333333333333,4.901125011251958
8.0,4.785334785767962
8.041666666666666,4.16009780275985
8.083333333333334,6.872779108421666
8.125,5.861653807794328
8.166666666666666,7.871933070590348
8.208333333333334,8.27184571099008
8.25,9.60731334996495
8.291666666666666,9.653565080753605
8.333333333333334,10.578313360425168
8.375,12.417443986729312
8.416666666666666,12.015915831760292
8.458333333333334,12.488900866118591
8.5,13.225365250607858
8.541666666666666,13.498669254083618
8.583333333333334,12.271484309956941
8.625,11.788499446564654
8.666666666666666,10.628999465371141
8.708333333333334,10.248201748738984
8.75,9.265493223048344
8.791666666666666,7.441928287846634
8.833333333333334,6.4583585562670285
8.875,6.893969279910882
8.916666666666666,6.643900032836543
8.958333333333334,4.951341483374773
9.0,5.23568266163113
9.041666666666666,4.921369248257962
9.083333333333334,6.336053497269561
9.125,6.4586041207479585
9.166666666666666,6.8774586336111465
9.208333333333334,8.155508819865167
9.25,9.137719653665629
9.291666666666666,9.306916790066424
9.333333333333334,10.939984884113493
9.375,11.579250586284155
9.416666666666666,13.612220923921335
9.458333333333334,12.034703461994559
9.5,13.37416594035802
9.541666666666666,11.636605339322125
9.583333333333334,13.386209689426563
9.625,12.768525871243007
9.666666666666666,10.028227071879066
9.708333333333334,9.387541207353225
9.75,9.866109882491365
9.791666666666666,7.887206876081853
9.833333333333334,7.567362669701037
9.875,7.305421810345585
9.916666666666666,5.743548298017425
9.958333333333334,4.119210866826418
10.0,4.208995690445811
10.041666666666666,5.592034002395762
10.083333333333334,5.311145101355155
10.125,5.929968408217196
10.166666666666666,7.468928808561623
10.208333333333334,8.05725890819794
10.25,9.358537743115756
10.291666666666666,9.814784376239276
10.333333333333334,10.352801837949075
10.375,11.338203189740964
10.416666666666666,13.590288708364993
10.458333333333334,13.600910742961362
10.5,13.800853485398438
10.541666666666666,13.14378177896916
10.583333333333334,13.047040050244366
10.625,12.21687205247908
10.666666666666666,11.480311850643163
10.708333333333334,9.884611309531632
10.75,8.018011592905056
10.791666666666666,7.729696350991366
10.833333333333334,6.79224288661301
10.875,5.6568640904934995
10.916666666666666,5.536518970349576
10.958333333333334,5.977288392763838
11.0,5.744233125875019
11.041666666666666,5.08042455115848
11.083333333333334,4.876265059768906
11.125,7.512215374498897
11.166666666666666,7.635614430347355
11.208333333333334,8.595739587563065
11.25,9.258519795385238
11.291666666666666,9.245420848163759
11.333333333333334,11.717149619432162
11.375,10.944665150209076
11.416666666666666,11.829847329585439
11.458333333333334,11.909563383343183
11.5,13.1987150095161
11.541666666666666,12.378252118636878
11.583333333333334,13.909877500456298
11.625,11.680565824010161
11.666666666666666,10.894874847763555
11.708333333333334,9.828973095084162
11.75,9.147813333862569
11.791666666666666,7.368684734713128
11.833333333333334,8.035608713106816
11.875,5.703168427967597
11.916666666666666,5.923557851089169
11.958333333333334,4.885157234042026
12.0,4.253189375422546
12.041666666666666,4.836356072789786
12.083333333333334,5.208313477930037
12.125,6.31519271245087
12.166666666666666,6.7810330364579965
12.208333333333334,7.683226112666858
12.25,8.948293637111865
12.291666666666666,9.042113059472149
12.333333333333334,11.855286546018338
12.375,11.95690024524797
12.416666666666666,12.446033192773516
12.458333333333334,14.452162062845996
12.5,13.439547236777072
12.541666666666666,14.042437872677663
12.583333333333334,12.11734254706397
12.625,11.431453878289368
12.666666666666666,11.21215757997741
12.708333333333334,9.577928881666477
12.75,9.161161448425354
12.791666666666666,8.433411386337912
12.833333333333334,5.895694356658653
12.875,5.827109590753972
12.916666666666666,6.387121036620574
12.958333333333334,5.8487517100896405
13.0,5.608338506626833
13.041666666666666,5.585906226853844
13.083333333333334,5.915984521653729
13.125,6.665829569143444
13.166666666666666,6.448401587713442
13.208333333333334,7.4673502364033695
13.25,9.558978024000131
13.291666666666666,9.438520699974875
13.333333333333334,11.69939595986441
13.375,12.324120303642893
13.416666666666666,12.110105562636608
13.458333333333334,13.808277598431012
13.5,13.370011397641072
13.541666666666666,12.604993756329002
13.583333333333334,11.337343189791174
13.625,12.74486521361999
13.666666666666666,11.618019010049142
13.708333333333334,10.763068758624618
13.75,8.537037969612578
13.791666666666666,7.762434248248953
13.833333333333334,6.934268882267449
13.875,5.177660877640353
13.916666666666666,6.42113636188953
13.958333333333334,5.552749764458201
14.0,4.76517024813746
14.041666666666666,4.703626958707361
14.083333333333334,5.139951063454977
14.125,6.998226969706933
14.166666666666666,7.391046549911115
14.208333333333334,8.898004322877597
14.25,8.372084830989339
14.291666666666666,10.057878544576191
14.333333333333334,10.806323299726872
14.375,12.497289882791843
14.416666666666666,12.969599460682224
14.458333333333334,13.908091326835942
14.5,13.710307432584948
14.541666666666666,13.724234622363584
14.583333333333334,13.426028392019521
14.625,13.206485145046585
14.666666666666666,10.86104881963434
14.708333333333334,11.227492056561474
14.75,9.374228306635993
14.791666666666666,7.049739260887286
14.833333333333334,6.844079598541808
14.875,7.2329514355360285
14.916666666666666,5.367305397850087
14.958333333333334,5.500746230665468
15.0,4.9227133513905175
15.041666666666666,5.536941134091254
15.083333333333334,5.359836342000548
15.125,6.106726576455246
15.166666666666666,7.999043819126336
15.208333333333334,7.879182751007551
15.25,9.126040296458012
15.291666666666666,10.490925149953128
15.333333333333334,10.232117109970472
15.375,12.613594998125974
15.416666666666666,12.186720217066371
15.458333333333334,12.122488444680476
15.5,13.659216185833245
15.541666666666666,13.442999494876721
15.583333333333334,13.201628698396316
15.625,11.576851439071438
15.666666666666666,10.390585555094798
15.708333333333334,10.866462292796243
15.75,9.373662416165685
15.791666666666666,9.266559349812391
15.833333333333334,7.195350448006314
15.875,7.412320883001089
15.916666666666666,5.7661344813959445
15.958333333333334,5.266431537732578
16.0,5.190967295095225
16.041666666666668,5.2201293799659
16.083333333333332,5.738854182975495
16.125,6.545587099652086
16.166666666666668,8.14193079603735
16.208333333333332,8.406837517262002
16.25,9.295204752304189
16.291666666666668,9.644700074484303
16.333333333333332,11.270473107956075
16.375,11.301261064385837
16.416666666666668,12.671217069677418
16.458333333333332,13.604906072447708
16.5,14.204811088508835
16.541666666666668,14.50995138225642
16.583333333333332,12.92764752153133
16.625,11.246934818230166
16.666666666666668,11.076020623243199
16.708333333333332,10.48023753527982
16.75,8.840459965061681
16.791666666666668,9.064404568308232
16.833333333333332,6.360524734548651
16.875,6.841584268294977
16.916666666666668,5.614758227588155
16.958333333333332,5.736264891170967
17.0,4.142536541783634
17.041666666666668,5.351374802393556
17.083333333333332,6.254761927691356
17.125,6.456930311297266
17.166666666666668,7.656023520564261
17.208333333333332,8.416785695464313
17.25,9.315245029226816
17.291666666666668,10.309900003309785
17.333333333333332,12.029832346181728
17.375,11.506244971858175
17.416666666666668,13.11236869086219
17.458333333333332,13.297012392460564
17.5,13.137560091583698
17.541666666666668,13.10904984132043
17.583333333333332,12.173918615718964
17.625,12.0884978279958
17.666666666666668,10.877901643151624
17.708333333333332,10.530286087944049
17.75,10.394600373842756
17.791666666666668,8.884872223455346
17.833333333333332,7.3450909829315005
17.875,6.483649266400765
17.916666666666668,6.133070767538062
17.958333333333332,5.6029392264390205
18.0,5.814957972275991
18.041666666666668,5.234399037625202
18.083333333333332,5.878519420307399
18.125,6.134512649072284
18.166666666666668,6.663521271929707
18.208333333333332,7.6329712010718795
18.25,9.26866258291128
18.291666666666668,10.309033070965663
18.333333333333332,11.269204511935193
18.375,12.440258707600323
18.416666666666668,12.175827544145976
18.458333333333332,13.069711510518538
18.5,13.05209972589198
18.541666666666668,13.106602740677477
18.583333333333332,13.609115768411813
18.625,10.84711013286207
18.666666666666668,12.494264903959778
18.708333333333332,9.747927476079152
18.75,9.50288140505464
18.791666666666668,9.090169212652352
18.833333333333332,7.287265371784689
18.875,6.2326174395238425
18.916666666666668,6.928525289434726
18.958333333333332,5.467344554766443
19.0,5.399129706223643
19.041666666666668,5.168036595152726
19.083333333333332,5.353598653430202
19.125,6.46673029639452
19.166666666666668,6.650904287415505
19.208333333333332,7.9063256373455655
19.25,8.174690176917618
19.291666666666668,10.857690844340274
19.333333333333332,11.608412471103488
19.375,12.560636990993014
19.416666666666668,12.322231150537982
19.458333333333332,12.643770630383973
19.5,13.385500126820196
19.541666666666668,14.35387730231221
19.583333333333332,12.098391890615114
19.625,11.911400541108605
19.666666666666668,11.176437109895097
19.708333333333332,11.144939100809081
19.75,9.120918741140088
19.791666666666668,8.204656731972744
19.833333333333332,7.419869181607958
19.875,5.766459852156524
19.916666666666668,6.366898463651468
19.958333333333332,5.129480773373645
20.0,4.3009001794715855
20.041666666666668,5.461681344453396
20.083333333333332,4.862179822307214
20.125,7.2085711271886845
20.166666666666668,6.044963241384402
20.208333333333332,7.393345570375361
20.25,10.103221232247703
20.291666666666668,10.509266731044763
20.333333333333332,11.7565246806441
20.375,11.78538016211371
20.416666666666668,13.321131264958222
20.458333333333332,13.353988849578494
20.5,13.778541876898592
20.541666666666668,13.5100971740107
20.583333333333332,12.580501363657456
20.625,11.33360823508458
20.666666666666668,12.022475187834443
20.708333333333332,11.317269802574799
20.75,9.419894401186262
20.791666666666668,8.951372396125901
20.833333333333332,7.465658381457257
20.875,7.525321542611951
20.916666666666668,6.95826236900233
20.958333333333332,6.188217688040044
21.0,4.236707566400272
21.041666666666668,5.768769595635574
21.083333333333332,5.539198140639085
21.125,5.919385945224486
21.166666666666668,7.311110261470088
21.208333333333332,7.902812173769495
21.25,9.962108124448692
21.291666666666668,10.95262404773502
21.333333333333332,12.644029817500588
21.375,11.96846121344986
21.416666666666668,12.808924707378596
21.458333333333332,12.009995457161688
21.5,13.308119375853659
21.541666666666668,13.64465113681346
21.583333333333332,12.63408796102915
21.625,12.16898149541286
21.666666666666668,11.993539341780323
21.708333333333332,10.81157822506459
21.75,8.563375247633239
21.791666666666668,8.890077262156725
21.833333333333332,7.85023017928034
21.875,5.87234532277651
21.916666666666668,5.394181711698811
21.958333333333332,5.625345935345733
22.0,5.554008722652912
22.041666666666668,6.625864496576956
22.083333333333332,4.530885353800128
22.125,6.555239294930353
22.166666666666668,7.027202774077084
22.208333333333332,8.193820553482942
22.25,8.727745712194613
22.291666666666668,10.443750367822448
22.333333333333332,12.127562789946667
22.375,13.05565449628543
22.416666666666668,13.45352741031555
22.458333333333332,12.742466107446388
22.5,13.209819393991257
22.541666666666668,13.619235719247783
22.583333333333332,13.416589686337542
22.625,11.400896667818554
22.666666666666668,10.88444873932528
22.708333333333332,11.228061744608578
22.75,9.625396312441907
22.791666666666668,8.17061088523262
22.833333333333332,7.244782700624702
22.875,6.494497138759571
22.916666666666668,6.2757812246329925
22.958333333333332,5.799009926696028
23.0,5.058487263938068
23.041666666666668,5.958227932323448
23.083333333333332,6.493210910803539
23.125,5.515074406309652
23.166666666666668,6.3318679098808435
23.208333333333332,8.3088001205919
23.25,9.134148086289208
23.291666666666668,9.308724870198212
23.333333333333332,11.987274664312316
23.375,12.500442875038564
23.416666666666668,13.198858010196037
23.458333333333332,14.086868654228848
23.5,12.190166023360732
23.541666666666668,12.599958057266495
23.583333333333332,13.281157606899376
23.625,12.686621804167167
23.666666666666668,11.51012535791741
23.708333333333332,10.583451674252103
23.75,9.13866197903983
23.791666666666668,9.423592176637953
23.833333333333332,7.567617355730726
23.875,6.727229481866752
23.916666666666668,5.881724356351334
23.958333333333332,5.471269682733592
24.0,4.288328650145187
24.041666666666668,5.324593776556269
24.083333333333332,5.984472727510851
24.125,5.265963640144301
24.166666666666668,8.217742035294942
24.208333333333332,8.369823333217736
24.25,8.322755007690334
24.291666666666668,10.668560142033787
24.333333333333332,10.23687440230928
24.375,12.801227566162844
24.416666666666668,13.676454252609416
24.458333333333332,13.460421369225802
24.5,12.984904558718524
24.541666666666668,12.64052424008264
24.583333333333332,12.49311921813435
24.625,12.730657621865506
24.666666666666668,10.803649423693933
24.708333333333332,9.277706499928307
24.75,10.60283222389834
24.791666666666668,9.064606524685718
24.833333333333332,8.096188367163299
24.875,6.463992200631055
24.916666666666668,7.277041231098053
24.958333333333332,4.7179795110711895
25.0,4.343155582668739
25.041666666666668,5.797806397213812
25.083333333333332,5.258976349696169
25.125,6.24471450600285
25.166666666666668,7.428572992890913
25.208333333333332,8.102652888322758
25.25,8.488090509333441
25.291666666666668,10.715169348121412
25.333333333333332,11.323244755662369
25.375,13.415834414359761
25.416666666666668,13.501014661176814
25.458333333333332,13.21323835166215
25.5,14.424932535947297
25.541666666666668,12.370591095137655
25.583333333333332,13.858252721169737
25.625,12.556139870287339
25.666666666666668,11.439335088517167
25.708333333333332,10.68816990751733
25.75,8.954547148076577
25.791666666666668,8.778803752373447
25.833333333333332,7.526534169810723
25.875,8.118880251392547
25.916666666666668,5.8347195566966885
25.958333333333332,6.0992206000611535
26.0,5.991200563605
26.041666666666668,5.906064953754836
26.083333333333332,5.810564414010459
26.125,6.636578780786682
26.166666666666668,8.129922845126117
26.208333333333332,8.948535911661462
26.25,10.282282798340342
26.291666666666668,10.340600915769318
26.333333333333332,11.610748027778516
26.375,13.152877399806517
26.416666666666668,13.208225464974985
26.458333333333332,13.5447215902522
26.5,14.952961930982037
26.541666666666668,12.782601696789971
26.583333333333332,12.50928499741715
26.625,12.376600250289874
26.666666666666668,11.95431101530225
26.708333333333332,11.077676221198628
26.75,10.893187074726761
26.791666666666668,8.653447940770508
26.833333333333332,7.7599478738528695
26.875,6.695981663311232
26.916666666666668,6.299842099208494
26.958333333333332,4.78671373142748
27.0,5.422321447741601
27.041666666666668,5.86224847525944
27.083333333333332,5.573116992967282
27.125,6.493019115470835
27.166666666666668,8.10440566212733
27.208333333333332,8.420905808671245
27.25,10.257758505163416
27.291666666666668,10.643402342285768
27.333333333333332,12.706135305227091
27.375,12.791760620180074
27.416666666666668,12.536924778529643
27.458333333333332,13.472888079157594
27.5,14.005071476143632
27.541666666666668,13.683793927116195
27.583333333333332,13.075833439275293
27.625,12.730913877894634
27.666666666666668,11.32359512848614
27.708333333333332,11.649229580729452
27.75,9.267139071748431
27.791666666666668,8.698644429432406
27.833333333333332,7.562448155100322
27.875,6.984613923887223
27.916666666666668,6.233720087239128
27.958333333333332,6.2832045396474605
28.0,5.16507462921807
28.041666666666668,5.448534143224643
28.083333333333332,6.428895999667804
28.125,6.295059794519316
28.166666666666668,7.344215576481868
28.208333333333332,8.721297445147574
28.25,10.26871454312549
28.291666666666668,10.912344913230857
28.333333333333332,11.37706983850864
28.375,11.984686023407598
28.416666666666668,13.142995088384733
28.458333333333332,13.358782642411612
28.5,13.258951135506727
28.541666666666668,13.921801914427867
28.583333333333332,13.432513793486706
28.625,11.782364848345944
28.666666666666668,11.143695252182969
28.708333333333332,11.412399299992636
28.75,9.323629188807725
28.791666666666668,8.513770188454782
28.833333333333332,7.628987873205434
28.875,7.389804358091453
28.916666666666668,5.573030078804502
28.958333333333332,5.753377256273993
29.0,5.616321796486721
29.041666666666668,5.85448659705423
29.083333333333332,6.491537294887868
29.125,6.787140528331278
29.166666666666668,8.564176038788716
29.208333333333332,9.212154158418548
29.25,10.413993750849606
29.291666666666668,10.325091002184628
29.333333333333332,11.680519737547815
29.375,11.73886484201003
29.416666666666668,13.334014667836811
29.458333333333332,13.016655103252866
29.5,13.868306647834208
29.541666666666668,14.138660735118084
29.583333333333332,13.697659344707247
29.625,13.132758525683197
29.666666666666668,10.933472016001485
29.708333333333332,10.908540714794809
29.75,10.299185678697926
29.791666666666668,9.096824103718678
29.833333333333332,7.125359329509471
29.875,7.600995891495058
29.916666666666668,5.932330598578082
29.958333333333332,5.736819816568382
30.0,5.868069762819914
30.041666666666668,5.818720578499202
30.083333333333332,5.761829816715634
30.125,6.043296589258523
30.166666666666668,7.271497477426719
30.208333333333332,8.07483662902466
30.25,9.405102949242997
30.291666666666668,10.81184169023566
30.333333333333332,12.851001430856469
30.375,12.700137188332357
30.416666666666668,12.941409482965108
30.458333333333332,13.012745990088275
30.5,13.809402157930982
30.541666666666668,14.041605511118663
30.583333333333332,13.0983248191682
30.625,12.926954388043388
30.666666666666668,13.101172330934572
30.708333333333332,10.05766598870355
30.75,11.074646969500597
30.791666666666668,9.762619707725154
30.833333333333332,6.911510892468363
30.875,6.966494464358643
30.916666666666668,7.072680674448473
30.958333333333332,6.294203020082491
31.0,4.567607962460994
31.041666666666668,5.8693541229441815
31.083333333333332,6.926875518780189
31.125,8.029744876984312
31.166666666666668,7.509285542584799
31.208333333333332,8.872086067222265
31.25,10.79469592387937
31.291666666666668,11.880051301873912
31.333333333333332,11.487243602193232
31.375,11.96941841198531
31.416666666666668,12.623516433802461
31.458333333333332,13.197051791400689
31.5,14.210587756215187
31.541666666666668,13.66017302060866
31.583333333333332,13.675126037810053
31.625,12.653851503057686
31.666666666666668,11.305036705104401
31.708333333333332,10.587548585465766
31.75,10.668476734857702
31.791666666666668,8.557788676816712
31.833333333333332,7.943963969473214
31.875,7.098029885702764
31.916666666666668,6.321155895708939
31.958333333333332,5.712886943363428
32.0,4.73410526263802
32.041666666666664,5.6913773104271534
32.083333333333336,7.031758456213432
32.125,6.516218853520193
32.166666666666664,7.386126067244191
32.208333333333336,8.782867207658649
32.25,10.148809986131587
32.291666666666664,10.915518236091636
32.333333333333336,12.439461259838438
32.375,11.897953888018145
32.416666666666664,13.224233142187773
32.458333333333336,14.7416746673821
32.5,13.680958585042543
32.541666666666664,14.189659403511293
32.583333333333336,13.034294460063597
32.625,12.487060015721065
32.666666666666664,11.918809393876302
32.708333333333336,9.739405610288696
32.75,10.899585551435976
32.791666666666664,9.400717475251886
32.833333333333336,7.211339371298391
32.875,6.228646563319148
32.916666666666664,6.1420659463091205
32.958333333333336,5.934438239372916
33.0,5.825899995973226
33.041666666666664,6.123891668056135
33.083333333333336,6.934163762392529
33.125,7.009790485601277
33.166666666666664,7.747812935180034
33.208333333333336,10.00642430757972
33.25,10.118704930503965
33.291666666666664,11.064688537837005
33.333333333333336,11.768352396020676
33.375,12.124320786816785
33.416666666666664,12.847200029632486
33.458333333333336,14.20477654684638
33.5,14.07620448887544
33.541666666666664,12.928315993834447
33.583333333333336,13.519496774084834
33.625,13.471204204536683
33.666666666666664,12.329460817096562
33.708333333333336,11.117064455349256
33.75,9.76628305902676
33.791666666666664,9.535489974198619
33.833333333333336,6.91591505759251
33.875,6.974542516986417
33.916666666666664,6.859503721933921
33.958333333333336,6.309658184751932
34.0,6.933815609556602
34.041666666666664,6.281316182840878
34.083333333333336,7.613092444662337
34.125,7.39426413217725
34.166666666666664,7.54052716857563
34.208333333333336,9.23824291125765
34.25,9.139227992377265
34.291666666666664,11.398024843721025
34.333333333333336,12.887824261152169
34.375,13.251986727568344
34.416666666666664,13.398048877526783
34.458333333333336,14.310834208150549
34.5,15.400960996862757
34.541666666666664,14.973749421783348
34.583333333333336,14.249290993108934
34.625,13.412003847613331
34.666666666666664,11.610063489307066
34.708333333333336,11.671642135397406
34.75,8.886030674676816
34.791666666666664,10.124097854711215
34.833333333333336,8.139846550254102
34.875,6.6631107734056005
34.916666666666664,7.072501326494033
34.958333333333336,6.142928300683012
35.0,5.4138185962415974
35.041666666666664,6.478554170670462
35.083333333333336,7.192352191558369
35.125,7.320308009802561
35.166666666666664,7.8049196894431745
35.208333333333336,8.80139365580086
35.25,10.000346258781592
35.291666666666664,11.358648810307137
35.333333333333336,11.32411689443455
35.375,12.511022817039823
35.416666666666664,14.346092820794443
35.458333333333336,13.755045382545823
35.5,14.270194666224816
35.541666666666664,13.893843014368251
35.583333333333336,13.285041381306005
35.625,12.319933566590015
35.666666666666664,12.39223210717368
35.708333333333336,12.22580631525549
35.75,10.342906316946449
35.791666666666664,9.258482982538007
35.833333333333336,7.985613704490817
35.875,6.435587406018033
35.916666666666664,6.236333412457089
35.958333333333336,5.866330272178832
36.0,6.5464713356253705
36.041666666666664,5.726931643020064
36.083333333333336,5.983040191409218
36.125,6.551846973933953
36.166666666666664,8.6440528099128
36.208333333333336,7.860890521002876
36.25,10.149953030243594
36.291666666666664,11.992305486706554
36.333333333333336,11.6907686648829
36.375,12.733374645249153
36.416666666666664,12.830846008960414
36.458333333333336,14.78771906567809
36.5,14.042439183903634
36.541666666666664,15.128979726557947
36.583333333333336,13.70457352322059
36.625,13.618637703130966
36.666666666666664,11.637357097233599
36.708333333333336,11.853983809590886
36.75,10.232719810091309
36.791666666666664,10.076212901525562
36.833333333333336,9.017584035890216
36.875,7.546168398911687
36.916666666666664,5.801661712466151
36.958333333333336,6.8357199298183655
37.0,6.951971930043927
37.041666666666664,6.681928740521202
37.083333333333336,7.482962228427399
37.125,7.698770151069338
37.166666666666664,8.06175756451175
37.208333333333336,8.932163258279697
37.25,10.254231207040299
37.291666666666664,12.335803789112177
37.333333333333336,12.840630617571275
37.375,12.958651187137576
37.416666666666664,14.442553277654548
37.458333333333336,13.263636697499637
37.5,13.694986275800165
37.541666666666664,14.643278949661077
37.583333333333336,13.860516396566858
37.625,13.19363720737894
37.666666666666664,12.267481057050542
37.708333333333336,11.18488722666113
37.75,9.843059981082726
37.791666666666664,8.65770085024569
37.833333333333336,8.698648459377168
37.875,8.025329705949133
37.916666666666664,6.864974586540925
37.958333333333336,6.3167399204880095
38.0,6.120339313204688
38.041666666666664,5.566755855709745
38.083333333333336,6.4892992604214115
38.125,6.724102500695503
38.166666666666664,7.631470981075581
38.208333333333336,8.837872578302209
38.25,9.596700460693492
38.291666666666664,11.879797083837417
38.333333333333336,13.104745486524186
38.375,13.49615182804349
38.416666666666664,13.127831781605783
38.458333333333336,14.774877535062524
38.5,14.050417835469759
38.541666666666664,14.171536061886188
38.583333333333336,13.995716857949954
38.625,13.786419784510768
38.666666666666664,11.70167167904786
38.708333333333336,10.938013080383833
38.75,11.373685024978002
38.791666666666664,9.282640935273925
38.833333333333336,9.089425065055709
38.875,7.838150563991518
38.916666666666664,5.997286913104724
38.958333333333336,6.902677556330269
39.0,6.302192992816565
39.041666666666664,5.770008366853138
39.083333333333336,6.42835622117766
39.125,7.581803081721832
39.166666666666664,7.990729153413811
39.208333333333336,8.537779450993911
39.25,11.045296377706682
39.291666666666664,12.108230288108947
39.333333333333336,12.393340800396494
39.375,14.124838202407993
